,open,high,low,close,adjusted close,volume,dividend amount,split coefficient
2021-04-30,338.92,339.65,337.85,338.94,337.543811466,2909575,0.0,1.0
2021-05-03,340.79,342.18,340.5535,341.11,339.70487263,2698416,0.0,1.0
2021-05-04,339.99,341.53,337.62,341.49,340.083307304,4478302,0.0,1.0
2021-05-05,342.25,343.3,342.0,342.28,340.870053073,2075112,0.0,1.0
2021-05-06,342.93,345.64,341.91,345.51,344.086747801,4276661,0.0,1.0
2021-05-07,345.17,348.29,344.81,347.88,346.446985109,3526538,0.0,1.0
2021-05-10,349.26,351.0885,347.59,347.74,346.307561808,6092529,0.0,1.0
2021-05-11,344.99,345.22,340.89,342.91,341.497457927,8396433,0.0,1.0
2021-05-12,341.55,342.23,335.71,336.0,334.615922147,7034070,0.0,1.0
2021-05-13,336.3,342.04,336.27,340.45,339.047591354,5741302,0.0,1.0
2021-05-14,342.31,344.93,341.8817,344.26,342.8418969,4677297,0.0,1.0
2021-05-17,343.33,345.125,342.04,343.65,342.23440966,3262206,0.0,1.0
2021-05-18,343.85,344.5,340.87,341.11,339.70487263,3462332,0.0,1.0
2021-05-19,337.56,339.56,335.2,339.44,338.041751826,7223927,0.0,1.0
2021-05-20,339.74,342.94,339.34,341.52,340.113183725,4532808,0.0,1.0
2021-05-21,342.29,344.07,341.275,342.04,341.331145847,4480975,0.703,1.0
2021-05-24,343.37,344.69,343.05,343.96,343.24716678,2531776,0.0,1.0
2021-05-25,344.68,345.0,342.66,343.18,342.468783276,2623215,0.0,1.0
2021-05-26,343.56,344.1194,342.67,343.27,342.558596757,2064527,0.0,1.0
2021-05-27,345.3499,346.16,343.87,344.6,343.885840425,3026179,0.0,1.0
2021-05-28,346.38,346.48,345.35,345.64,344.923685097,2642469,0.0,1.0
2021-06-01,348.5401,348.65,345.6,345.87,345.153208438,2584285,0.0,1.0
2021-06-02,346.75,347.35,345.75,346.36,345.642192947,2576707,0.0,1.0
2021-06-03,344.6079,346.96,343.56,346.02,345.302897573,4436384,0.0,1.0
2021-06-04,347.07,347.99,346.54,347.9,347.179001404,2594230,0.0,1.0
2021-06-07,348.5,348.54,346.02,346.59,345.871716288,2224299,0.0,1.0
2021-06-08,346.69,346.91,344.75,346.34,345.622234395,2748703,0.0,1.0
2021-06-09,346.5375,346.88,344.69,344.79,344.075446663,2591194,0.0,1.0
2021-06-10,346.54,347.73,344.8,344.98,344.265052901,3089394,0.0,1.0
2021-06-11,346.03,346.5485,343.57,345.12,344.404762761,3003271,0.0,1.0
2021-06-14,344.83,344.87,342.47,344.3,343.586462154,2526962,0.0,1.0
2021-06-15,344.51,344.53,342.3701,343.41,342.698306617,2138494,0.0,1.0
2021-06-16,343.41,343.64,339.49,340.76,340.053798558,3995305,0.0,1.0
2021-06-17,340.5599,341.28,336.62,338.65,337.948171386,5169081,0.0,1.0
2021-06-18,334.35,335.25,332.68,332.96,332.76164243,7126597,0.4927,1.0
2021-06-21,335.26,339.0899,334.41,338.78,338.578175223,5435720,0.0,1.0
2021-06-22,338.73,340.41,337.45,339.45,339.247776078,4042104,0.0,1.0
2021-06-23,339.59,340.16,338.68,338.78,338.578175223,3082666,0.0,1.0
2021-06-24,340.67,342.3161,340.37,341.98,341.776268856,3704742,0.0,1.0
2021-06-25,343.69,344.98,343.0901,344.45,344.244797378,3638030,0.0,1.0
2021-06-28,344.33,344.42,341.82,342.8,342.595780349,3606313,0.0,1.0
2021-06-29,343.98,344.73,342.611,342.86,342.655744604,2375814,0.0,1.0
2021-06-30,342.38,345.51,342.35,344.95,344.744499508,3778882,0.0,1.0
2021-07-01,345.78,346.4,344.92,346.36,346.153659515,3606946,0.0,1.0
2021-07-02,347.04,348.29,346.18,347.94,347.732718246,3013489,0.0,1.0
2021-07-06,347.75,348.11,343.6,345.82,345.613981214,3910571,0.0,1.0
2021-07-07,345.65,347.14,344.4299,346.92,346.7133259,3347034,0.0,1.0
2021-07-08,342.56,345.0,341.53,344.38,344.17483908,6379929,0.0,1.0
2021-07-09,346.57,349.07,345.844,348.73,348.522247611,5063138,0.0,1.0
2021-07-12,348.01,350.29,347.37,350.03,349.821473149,3999772,0.0,1.0
2021-07-13,349.53,350.25,348.85,349.0,348.792086761,3310228,0.0,1.0
2021-07-14,350.19,350.69,348.36,349.41,349.201842508,3933330,0.0,1.0
2021-07-15,347.9,350.0,347.64,349.94,349.731526766,5082591,0.0,1.0
2021-07-16,350.72,350.74,346.34,346.74,346.74,5710392,0.2067,1.0
2021-07-19,341.79,350.03,337.38,339.88,339.88,9715318,0.0,1.0
2021-07-20,340.29,346.12,339.75,345.08,345.08,5802181,0.0,1.0
2021-07-21,346.97,348.15,346.37,347.99,347.99,3056841,0.0,1.0
2021-07-22,347.77,348.81,346.68,348.26,348.26,2429252,0.0,1.0
2021-07-23,349.9999,350.99,349.205,350.57,350.57,4142346,0.0,1.0
2021-07-26,350.0,351.45,349.49,351.41,351.41,2466576,0.0,1.0
2021-07-27,350.02,350.68,348.725,350.62,350.62,3902627,0.0,1.0
2021-07-28,351.02,351.23,348.71,349.36,349.36,3697738,0.0,1.0
